-4.098483039	-3.412145024	-4.098483039
-4.098807549	-3.412145024	-4.098807549
-4.098807549	-3.412145024	-4.098807549
-4.098483039	-3.412145024	-4.098483039
-4.098807549	-3.411820514	-4.098807549
-4.099456569	-3.412145024	-4.099456569
-4.099456569	-3.411820514	-4.099456569
-4.099456569	-3.412469533	-4.099456569
-4.099456569	-3.412145024	-4.099456569
-4.099456569	-3.412145024	-4.099456569
-4.099456569	-3.412145024	-4.099456569
-4.099781079	-3.412145024	-4.099781079
-4.099456569	-3.411820514	-4.099456569
-4.100105589	-3.412469533	-4.100105589
-4.100105589	-3.412469533	-4.100105589
-4.100105589	-3.412469533	-4.100105589
-4.099781079	-3.412469533	-4.099781079
-4.099781079	-3.412469533	-4.099781079
-4.100430099	-3.412469533	-4.100430099
-4.100754609	-3.412794043	-4.100754609
-4.100430099	-3.412794043	-4.100430099
-4.100105589	-3.412794043	-4.100105589
-4.100430099	-3.412794043	-4.100430099
-4.100430099	-3.412469533	-4.100430099
-4.100754609	-3.412145024	-4.100754609
-4.100754609	-3.412145024	-4.100754609
-4.100754609	-3.412794043	-4.100754609
-4.100430099	-3.412145024	-4.100430099
-4.100754609	-3.412469533	-4.100754609
-4.100754609	-3.412469533	-4.100754609
-4.100754609	-3.412794043	-4.100754609
-4.100754609	-3.412794043	-4.100754609
-4.100754609	-3.412794043	-4.100754609
-4.102052648	-3.412469533	-4.102052648
-4.100754609	-3.412469533	-4.100754609
-4.101079118	-3.413118552	-4.101079118
-4.101403628	-3.412469533	-4.101403628
-4.101079118	-3.413118552	-4.101079118
-4.101079118	-3.412469533	-4.101079118
-4.101403628	-3.412469533	-4.101403628
-4.101079118	-3.412469533	-4.101079118
-4.101403628	-3.412794043	-4.101403628
-4.100754609	-3.412469533	-4.100754609
-4.101403628	-3.412794043	-4.101403628
-4.100754609	-3.412794043	-4.100754609
-4.101403628	-3.412794043	-4.101403628
-4.101403628	-3.412794043	-4.101403628
-4.101403628	-3.412469533	-4.101403628
-4.101079118	-3.412469533	-4.101079118
-4.101403628	-3.412469533	-4.101403628
-4.101079118	-3.412794043	-4.101079118
-4.101403628	-3.412794043	-4.101403628
-4.101403628	-3.412469533	-4.101403628
-4.101728138	-3.412469533	-4.101728138
-4.101728138	-3.412794043	-4.101728138
-4.101728138	-3.412469533	-4.101728138
-4.101728138	-3.412794043	-4.101728138
-4.101728138	-3.412794043	-4.101728138
-4.101728138	-3.412794043	-4.101728138
-4.101728138	-3.412469533	-4.101728138
-4.101728138	-3.413118552	-4.101728138
-4.101403628	-3.412469533	-4.101403628
-4.102052648	-3.412794043	-4.102052648
-4.101728138	-3.413118552	-4.101728138
-4.101728138	-3.412469533	-4.101728138
-4.102052648	-3.412794043	-4.102052648
-4.101403628	-3.412794043	-4.101403628
-4.102052648	-3.413118552	-4.102052648
-4.101728138	-3.412794043	-4.101728138
-4.101728138	-3.412469533	-4.101728138
-4.102052648	-3.412469533	-4.102052648
-4.101403628	-3.412794043	-4.101403628
-4.102052648	-3.412794043	-4.102052648
-4.102377158	-3.412469533	-4.102377158
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.101728138	-3.412794043	-4.101728138
-4.102052648	-3.412469533	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.412469533	-4.102052648
-4.102377158	-3.412794043	-4.102377158
-4.102052648	-3.412794043	-4.102052648
-4.102052648	-3.413118552	-4.102052648
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102052648	-3.412794043	-4.102052648
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102052648	-3.412794043	-4.102052648
-4.102377158	-3.413118552	-4.102377158
-4.102377158	-3.413443062	-4.102377158
-4.102701668	-3.413118552	-4.102701668
-4.102377158	-3.413118552	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412469533	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412469533	-4.102377158
-4.102701668	-3.413118552	-4.102701668
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.413118552	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102701668	-3.413118552	-4.102701668
-4.102701668	-3.413118552	-4.102701668
-4.102377158	-3.412794043	-4.102377158
-4.102701668	-3.413118552	-4.102701668
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102701668	-3.412794043	-4.102701668
-4.102377158	-3.413443062	-4.102377158
-4.102377158	-3.413118552	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102377158	-3.412794043	-4.102377158
-4.102701668	-3.412794043	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412469533	-4.102701668
-4.103026178	-3.413118552	-4.103026178
-4.102701668	-3.413118552	-4.102701668
-4.102701668	-3.413118552	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.413118552	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.413443062	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.413118552	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.413118552	-4.103026178
-4.102701668	-3.413118552	-4.102701668
-4.102701668	-3.413118552	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103350688	-3.413118552	-4.103350688
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.413118552	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.413118552	-4.103026178
-4.102701668	-3.413443062	-4.102701668
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.412794043	-4.103026178
-4.102701668	-3.412794043	-4.102701668
-4.103026178	-3.413118552	-4.103026178
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.413118552	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.413118552	-4.103026178
-4.103026178	-3.412469533	-4.103026178
-4.103350688	-3.412794043	-4.103350688
-4.103026178	-3.413118552	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103350688	-3.413118552	-4.103350688
-4.103026178	-3.412794043	-4.103026178
-4.103026178	-3.412469533	-4.103026178
-4.103026178	-3.412794043	-4.103026178
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103026178	-3.413118552	-4.103026178
-4.103350688	-3.412794043	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103675198	-3.413118552	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103026178	-3.412469533	-4.103026178
-4.103350688	-3.412794043	-4.103350688
-4.103026178	-3.412794043	-4.103026178
-4.103675198	-3.413118552	-4.103675198
-4.103350688	-3.412794043	-4.103350688
-4.103026178	-3.413443062	-4.103026178
-4.103675198	-3.412794043	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.413118552	-4.103675198
-4.103026178	-3.413443062	-4.103026178
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.413118552	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.412794043	-4.103350688
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.413118552	-4.103675198
-4.103999708	-3.413118552	-4.103999708
-4.103675198	-3.413118552	-4.103675198
-4.103999708	-3.412469533	-4.103999708
-4.103675198	-3.412794043	-4.103675198
-4.103999708	-3.413118552	-4.103999708
-4.103675198	-3.413118552	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.412794043	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103350688	-3.412794043	-4.103350688
-4.103999708	-3.412794043	-4.103999708
-4.103350688	-3.412794043	-4.103350688
-4.103999708	-3.412794043	-4.103999708
-4.103675198	-3.413118552	-4.103675198
-4.104324217	-3.412469533	-4.104324217
-4.103675198	-3.412469533	-4.103675198
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.413118552	-4.103675198
-4.103999708	-3.412794043	-4.103999708
-4.103675198	-3.413118552	-4.103675198
-4.103999708	-3.413443062	-4.103999708
-4.103999708	-3.412794043	-4.103999708
-4.103675198	-3.412794043	-4.103675198
-4.103999708	-3.412794043	-4.103999708
-4.103675198	-3.412794043	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103999708	-3.413118552	-4.103999708
-4.103350688	-3.413118552	-4.103350688
-4.103675198	-3.413118552	-4.103675198
-4.103675198	-3.412794043	-4.103675198
-4.103675198	-3.413118552	-4.103675198
-4.103999708	-3.412794043	-4.103999708
-4.103999708	-3.412794043	-4.103999708
-4.103675198	-3.412794043	-4.103675198
-4.104324217	-3.412469533	-4.104324217
-4.103675198	-3.412469533	-4.103675198
-4.103675198	-3.412794043	-4.103675198
-4.103999708	-3.412469533	-4.103999708
-4.103999708	-3.413443062	-4.103999708
-4.103675198	-3.413118552	-4.103675198
-4.103350688	-3.412469533	-4.103350688
-4.103999708	-3.412794043	-4.103999708
-4.103675198	-3.413118552	-4.103675198
