Zeit [ms]	Uin A [V]	Uin B [V]
23.740000000	1.049850369	1.701138798
23.760000000	1.044009217	1.694973137
23.780000000	1.038168066	1.688482968
23.800000000	1.032326915	1.682641816
23.820000000	1.026161255	1.675827138
23.840000000	1.019995595	1.669661477
23.860000000	1.013829935	1.663171308
23.880000000	1.007664275	1.656356630
23.900000000	1.001823124	1.650515478
23.920000000	0.995332955	1.643376292
23.940000000	0.989167295	1.636886123
23.960000000	0.982677127	1.630071445
23.980000000	0.976186959	1.623256768
24.000000000	0.969696791	1.616117582
24.020000000	0.963531131	1.609302904
24.040000000	0.956716454	1.602488227
24.060000000	0.949577269	1.595024532
24.080000000	0.942762592	1.588209855
24.100000000	0.935947916	1.580746160
24.120000000	0.929133239	1.573931483
24.140000000	0.922318562	1.566143280
24.160000000	0.915179377	1.559004094
24.180000000	0.908364701	1.551540400
24.200000000	0.901225516	1.544076706
24.220000000	0.893761822	1.536613011
24.240000000	0.886947145	1.528824809
24.260000000	0.879807960	1.521361115
24.280000000	0.872344267	1.513248403
24.300000000	0.864880573	1.506109218
24.320000000	0.857741388	1.497671998
24.340000000	0.850277695	1.489883796
24.360000000	0.842814002	1.481771084
24.380000000	0.835025800	1.473333865
24.400000000	0.827562106	1.465870171
24.420000000	0.819773904	1.457757460
24.440000000	0.811985702	1.449969257
24.460000000	0.804846517	1.441207530
24.480000000	0.796733807	1.433094819
24.500000000	0.788945605	1.424657599
24.520000000	0.781157403	1.416220380
24.540000000	0.772720185	1.407458652
24.560000000	0.765581000	1.399345941
24.580000000	0.757143781	1.390908722
24.600000000	0.749355579	1.382471503
24.620000000	0.740918360	1.373709775
24.640000000	0.733130159	1.364623539
24.660000000	0.725017448	1.356186320
24.680000000	0.716580230	1.347100084
24.700000000	0.708143011	1.338662864
24.720000000	0.700030301	1.329901137
24.740000000	0.691268574	1.320490392
24.760000000	0.683155863	1.311404156
24.780000000	0.674718645	1.302317920
24.800000000	0.666605934	1.293231684
24.820000000	0.657195190	1.284469957
24.840000000	0.649406988	1.275059213
24.860000000	0.640645261	1.265648468
24.880000000	0.631559026	1.256562232
24.900000000	0.623121807	1.246826980
24.920000000	0.614684588	1.237091727
24.940000000	0.605598353	1.228005491
24.960000000	0.597485642	1.218270238
24.980000000	0.588074898	1.208534986
25.000000000	0.579313171	1.199124241
25.020000000	0.569902427	1.189713497
25.040000000	0.561140700	1.179653736
25.060000000	0.552378973	1.170242992
25.080000000	0.543292737	1.160183231
25.100000000	0.534531010	1.150772487
25.120000000	0.525444774	1.140712726
25.140000000	0.516683047	1.130977473
25.160000000	0.507272303	1.121242221
25.180000000	0.497537051	1.110857951
25.200000000	0.489099832	1.100798190
25.220000000	0.479689088	1.090413921
25.240000000	0.470278344	1.080354160
25.260000000	0.461516616	1.069969891
25.280000000	0.451781364	1.059910130
25.300000000	0.442370620	1.049850369
25.320000000	0.433608892	1.039141591
25.340000000	0.423873640	1.029081830
25.360000000	0.415111913	1.018373053
25.380000000	0.405701168	1.008313292
25.400000000	0.396614933	0.997604514
25.420000000	0.387204188	0.987220245
25.440000000	0.377793444	0.976511467
25.460000000	0.368382700	0.966127198
25.480000000	0.358322939	0.955742929
25.500000000	0.349236703	0.944709643
25.520000000	0.340474976	0.933676357
25.540000000	0.330090706	0.922967579
25.560000000	0.321004470	0.912583310
25.580000000	0.312242743	0.901550024
25.600000000	0.302182982	0.890516738
25.620000000	0.293096746	0.879807960
25.640000000	0.283686001	0.868774674
25.660000000	0.274275257	0.857741388
25.680000000	0.265189021	0.846708102
25.700000000	0.255129260	0.835674816
25.720000000	0.246043024	0.824966039
25.740000000	0.236956788	0.813608245
25.760000000	0.227870552	0.802250450
25.780000000	0.218784315	0.791541673
25.800000000	0.209373571	0.780508387
25.820000000	0.200287335	0.768826084
25.840000000	0.191201099	0.757468289
25.860000000	0.182439371	0.745785987
25.880000000	0.173677643	0.734752701
25.900000000	0.164266899	0.723394906
25.920000000	0.155829679	0.712361620
25.940000000	0.147067952	0.701003826
25.960000000	0.137981715	0.689646031
25.980000000	0.128895479	0.676990203
26.000000000	0.121756294	0.665956917
26.020000000	0.113319074	0.654923631
26.040000000	0.105206363	0.643241329
26.060000000	0.094173076	0.631234517
26.080000000	0.090278975	0.618903198
26.100000000	0.081517247	0.607545403
26.120000000	0.074378061	0.595214083
26.140000000	0.067238875	0.584180797
26.160000000	0.059775181	0.572498495
26.180000000	0.055556571	0.560491683
26.200000000	0.046470335	0.547835855
26.220000000	0.041602708	0.535504535
26.240000000	0.036086065	0.522848707
26.260000000	0.030244913	0.510192879
26.280000000	0.026675320	0.499159593
26.300000000	0.028297862	0.486828273
26.320000000	0.018562609	0.475145970
26.340000000	0.017913592	0.462165633
26.360000000	0.007529321	0.450158822
26.380000000	0.009476372	0.436204960
26.400000000	0.006231288	0.424198148
26.420000000	0.006555796	0.410893303
26.440000000	0.002986203	0.399211000
26.460000000	0.003635220	0.385906155
26.480000000	0.004933254	0.372276801
26.500000000	0.001363661	0.360269989
26.520000000	0.002337186	0.347614161
26.540000000	0.002337186	0.335282841
26.560000000	0.010125389	0.321653487
26.580000000	0.001688169	0.308348642
26.600000000	-0.001232407	0.296017321
26.620000000	0.004933254	0.283036984
26.640000000	0.001363661	0.270056647
26.660000000	0.004284237	0.256427293
26.680000000	0.006555796	0.244095973
26.700000000	-0.000258881	0.230791127
26.720000000	0.001039152	0.217810790
26.740000000	0.001039152	0.204830453
26.760000000	0.000065627	0.191525607
26.780000000	0.004284237	0.179518795
26.800000000	0.009476372	0.165564932
26.820000000	0.000390136	0.152260087
26.840000000	0.007204813	0.138955241
26.860000000	-0.006100033	0.126623920
26.880000000	0.004608745	0.113319074
26.900000000	-0.005775525	0.101312262
26.920000000	-0.001232407	0.087358399
26.940000000	0.000390136	0.074053553
26.960000000	0.002661695	0.062046740
26.980000000	0.002661695	0.047768369
27.000000000	0.001688169	0.035112539
27.020000000	-0.003179457	0.022132202
27.040000000	-0.001556915	0.008502847
27.060000000	0.000390136	-0.003503966
27.080000000	-0.001232407	-0.017457829
27.100000000	0.001688169	-0.030113659
27.120000000	0.000390136	-0.043743014
27.140000000	-0.000258881	-0.056723352
27.160000000	-0.000258881	-0.069703690
27.180000000	0.000065627	-0.083008537
27.200000000	0.000390136	-0.095988875
27.220000000	0.000390136	-0.108969214
27.240000000	0.001363661	-0.122274061
27.260000000	0.000065627	-0.134929891
27.280000000	0.000065627	-0.148234738
27.300000000	0.000390136	-0.160890568
27.320000000	0.000390136	-0.174195415
27.340000000	0.000714644	-0.187175754
27.360000000	0.000065627	-0.200156093
27.380000000	0.000390136	-0.213136432
27.400000000	0.000714644	-0.226116771
27.420000000	0.000065627	-0.239097110
27.440000000	0.000714644	-0.252401957
27.460000000	0.000390136	-0.265382296
27.480000000	0.000390136	-0.277713619
27.500000000	0.000390136	-0.291342975
27.520000000	-0.000258881	-0.303998806
27.540000000	0.000714644	-0.316979145
27.560000000	0.000390136	-0.329959485
27.580000000	-0.000258881	-0.342615316
27.600000000	0.000714644	-0.355595656
27.620000000	0.000714644	-0.368251487
27.640000000	0.000065627	-0.380907318
27.660000000	-0.000583390	-0.393887658
27.680000000	0.000390136	-0.407192506
27.700000000	0.000390136	-0.420172846
27.720000000	0.000390136	-0.432828678
27.740000000	-0.000583390	-0.445484510
27.760000000	0.000714644	-0.458464850
27.780000000	0.002661695	-0.471120682
27.800000000	0.000065627	-0.483776514
27.820000000	0.000390136	-0.496756854
27.840000000	0.000065627	-0.509088178
27.860000000	0.000390136	-0.521744010
27.880000000	0.000390136	-0.534075334
27.900000000	0.000390136	-0.547380183
27.920000000	0.001039152	-0.559711507
27.940000000	0.000065627	-0.572367339
27.960000000	0.000390136	-0.585347680
27.980000000	0.000065627	-0.597679004
28.000000000	0.000065627	-0.610334837
28.020000000	0.000714644	-0.622341653
28.040000000	0.000390136	-0.634672977
28.060000000	0.000390136	-0.647004302
28.080000000	0.000714644	-0.659335626
28.100000000	-0.000258881	-0.671666951
28.120000000	0.001039152	-0.684322784
28.140000000	0.000714644	-0.696005092
28.160000000	0.000065627	-0.708985434
28.180000000	0.000390136	-0.721316759
28.200000000	0.000714644	-0.733648084
28.220000000	0.000390136	-0.746303917
28.240000000	0.000065627	-0.757661717
28.260000000	0.000714644	-0.770317551
28.280000000	0.000714644	-0.782648876
28.300000000	0.000714644	-0.794655693
28.320000000	0.000390136	-0.806338002
28.340000000	-0.000583390	-0.818669327
28.360000000	0.000065627	-0.830351636
28.380000000	0.000390136	-0.842682962
28.400000000	-0.000258881	-0.854689779
28.420000000	0.001039152	-0.866372088
28.440000000	0.000390136	-0.878054397
28.460000000	0.000390136	-0.890061215
28.480000000	0.000390136	-0.902068032
28.500000000	0.001363661	-0.913750342
28.520000000	0.000714644	-0.925432651
28.540000000	0.000065627	-0.936790452
28.560000000	0.000065627	-0.949121778
28.580000000	0.000714644	-0.960155071
28.600000000	-0.000907898	-0.971837381
28.620000000	0.000390136	-0.983519690
28.640000000	0.000714644	-0.994552983
28.660000000	-0.000258881	-1.005910784
28.680000000	0.000714644	-1.017917603
28.700000000	-0.000583390	-1.029275405
28.720000000	0.000065627	-1.040957715
28.740000000	0.000065627	-1.052315516
28.760000000	0.000714644	-1.063348810
28.780000000	0.001039152	-1.075355629
28.800000000	-0.000258881	-1.085739905
28.820000000	0.001039152	-1.096448690
28.840000000	0.000065627	-1.107806492
28.860000000	0.000390136	-1.119164294
28.880000000	0.000714644	-1.129873079
28.900000000	0.000390136	-1.141230882
28.920000000	0.000390136	-1.151939667
28.940000000	0.001363661	-1.162972961
28.960000000	0.002337186	-1.174006255
28.980000000	0.000065627	-1.184715040
29.000000000	0.001039152	-1.195423826
29.020000000	0.000390136	-1.205808103
29.040000000	0.000065627	-1.216841398
29.060000000	-0.000258881	-1.226901166
29.080000000	-0.000258881	-1.237609952
29.100000000	-0.000907898	-1.248643247
29.120000000	0.000065627	-1.258378507
29.140000000	-0.000258881	-1.268762784
29.160000000	0.001039152	-1.279147062
29.180000000	0.000714644	-1.289855848
29.200000000	0.000390136	-1.299591109
29.220000000	0.000714644	-1.309975387
29.240000000	0.000390136	-1.320359665
29.260000000	0.001039152	-1.330094925
29.280000000	-0.000258881	-1.341128221
29.300000000	0.000065627	-1.350538973
29.320000000	0.001039152	-1.360274234
29.340000000	0.000390136	-1.370334004
29.360000000	-0.000258881	-1.380069265
29.380000000	-0.000583390	-1.390129034
29.400000000	0.000714644	-1.399539787
29.420000000	0.001039152	-1.409275048
29.440000000	0.001688169	-1.419010310
29.460000000	0.000065627	-1.429070080
29.480000000	-0.000907898	-1.438156324
29.500000000	0.000390136	-1.447567077
29.520000000	-0.000583390	-1.456653321
29.540000000	0.000065627	-1.466388583
29.560000000	0.000714644	-1.475150319
29.580000000	-0.000907898	-1.484236563
29.600000000	0.000390136	-1.493971825
29.620000000	0.000390136	-1.503058070
29.640000000	0.000390136	-1.512144314
29.660000000	0.000390136	-1.521230559
29.680000000	0.000065627	-1.529992295
29.700000000	0.001039152	-1.539078540
29.720000000	0.000065627	-1.547515768
29.740000000	-0.000258881	-1.556602013
29.760000000	0.000390136	-1.565363749
29.780000000	0.000065627	-1.573476468
29.800000000	-0.000583390	-1.582238205
29.820000000	-0.000258881	-1.590999941
29.840000000	0.000065627	-1.599112660
29.860000000	0.000714644	-1.607549888
29.880000000	0.000714644	-1.615662607
29.900000000	-0.000583390	-1.624748853
29.920000000	0.001039152	-1.632537064
29.940000000	0.001363661	-1.640649783
29.960000000	0.001039152	-1.648762502
29.980000000	0.002012678	-1.656550713
30.000000000	0.000390136	-1.664987942
30.020000000	0.000065627	-1.672451644
30.040000000	-0.000258881	-1.680239855
30.060000000	0.000390136	-1.688028066
30.080000000	0.000714644	-1.695491768
30.100000000	0.000390136	-1.703604488
30.120000000	0.000714644	-1.711068190
30.140000000	0.000390136	-1.719180910
30.160000000	0.000065627	-1.725995595
30.180000000	0.000065627	-1.732810280
30.200000000	0.001039152	-1.740273983
30.220000000	0.000714644	-1.748386703
30.240000000	0.000065627	-1.754876879
30.260000000	0.000714644	-1.762016073
30.280000000	0.000714644	-1.769155267
30.300000000	0.000390136	-1.775645443
30.320000000	0.000714644	-1.783109146
30.340000000	0.001039152	-1.789599323
30.360000000	0.000390136	-1.796738517
30.380000000	0.000390136	-1.802904185
30.400000000	-0.000583390	-1.809718870
30.420000000	0.000065627	-1.816533556
30.440000000	0.000714644	-1.823023732
30.460000000	0.000065627	-1.829189400
30.480000000	0.000390136	-1.835679577
30.500000000	0.001039152	-1.841845245
30.520000000	0.000065627	-1.847361895
30.540000000	0.000714644	-1.853852072
30.560000000	0.000390136	-1.859693231
30.580000000	0.001688169	-1.866183408
30.600000000	0.000390136	-1.871700059
30.620000000	-0.000258881	-1.877216709
30.640000000	0.000065627	-1.883382378
30.660000000	0.001039152	-1.888574519
30.680000000	0.000390136	-1.894740188
30.700000000	0.002337186	-1.900256838
30.720000000	0.000714644	-1.905124471
30.740000000	0.000390136	-1.910965631
30.760000000	0.000390136	-1.916482281
30.780000000	0.000390136	-1.920700897
30.800000000	-0.000258881	-1.926542056
30.820000000	0.001363661	-1.931409689
30.840000000	0.001039152	-1.936277322
30.860000000	0.000714644	-1.941469464
30.880000000	0.000714644	-1.946337098
30.900000000	0.000065627	-1.951204731
30.920000000	0.001039152	-1.955423346
30.940000000	0.000390136	-1.960290979
30.960000000	0.000390136	-1.964834104
30.980000000	0.000714644	-1.969052719
31.000000000	0.000390136	-1.973595844
31.020000000	0.000065627	-1.978787986
31.040000000	0.000065627	-1.982682092
31.060000000	0.000714644	-1.986576199
31.080000000	0.000390136	-1.990145797
31.100000000	-0.000583390	-1.994688921
31.120000000	0.001363661	-1.998258519
31.140000000	0.000714644	-2.002152626
31.160000000	-0.000258881	-2.006371242
31.180000000	0.000714644	-2.009940839
31.200000000	0.001039152	-2.013185928
31.220000000	-0.000258881	-2.017080035
31.240000000	0.001039152	-2.020649633
31.260000000	0.000065627	-2.023570213
31.280000000	0.000390136	-2.026815302
31.300000000	0.000714644	-2.030384900
31.320000000	0.000390136	-2.033629989
31.340000000	-0.000258881	-2.036550570
31.360000000	0.000390136	-2.039471150
31.380000000	0.000714644	-2.043040748
31.400000000	0.000390136	-2.044987801
31.420000000	0.000390136	-2.047908381
31.440000000	0.000065627	-2.051153471
31.460000000	0.000065627	-2.054074051
31.480000000	0.000065627	-2.055696595
31.500000000	0.002012678	-2.058292667
31.520000000	0.001039152	-2.060239720
31.540000000	-0.000907898	-2.063160300
31.560000000	0.001688169	-2.065107354
31.580000000	-0.000258881	-2.067378916
31.600000000	0.000714644	-2.069974988
31.620000000	0.000390136	-2.071597532
31.640000000	0.000714644	-2.073220077
31.660000000	-0.000583390	-2.074842621
31.680000000	0.000390136	-2.076789675
31.700000000	0.000390136	-2.078412220
31.720000000	0.001039152	-2.079385746
31.740000000	0.000714644	-2.081008291
31.760000000	0.000390136	-2.082630836
31.780000000	0.000390136	-2.084577889
31.800000000	0.000390136	-2.085551416
31.820000000	0.001039152	-2.086849452
31.840000000	0.000390136	-2.087822978
31.860000000	-0.000907898	-2.088796505
31.880000000	0.000390136	-2.090094541
31.900000000	0.000714644	-2.090094541
31.920000000	0.000065627	-2.091068068
31.940000000	-0.000258881	-2.091717086
31.960000000	0.000714644	-2.092690612
31.980000000	0.000390136	-2.093339630
32.000000000	0.001363661	-2.093339630
32.020000000	0.000065627	-2.093664139
32.040000000	0.000065627	-2.093988648
32.060000000	0.001039152	-2.093988648
32.080000000	0.000390136	-2.094313157
32.100000000	-0.000258881	-2.093988648
32.120000000	0.001039152	-2.094313157
32.140000000	0.001039152	-2.093988648
32.160000000	0.001039152	-2.093988648
32.180000000	0.000390136	-2.093339630
32.200000000	0.000390136	-2.093339630
32.220000000	0.000390136	-2.093015121
32.240000000	-0.000258881	-2.092041594
32.260000000	0.000390136	-2.092041594
32.280000000	0.000390136	-2.090743559
32.300000000	0.000714644	-2.090094541
32.320000000	0.001363661	-2.089445523
32.340000000	0.000065627	-2.087822978
32.360000000	0.000714644	-2.087173961
32.380000000	0.000065627	-2.086200434
32.400000000	0.000390136	-2.084577889
32.420000000	-0.000258881	-2.083279853
32.440000000	-0.000258881	-2.081981818
32.460000000	0.000714644	-2.080359273
32.480000000	0.000390136	-2.079710255
32.500000000	0.001039152	-2.078087711
32.520000000	-0.000258881	-2.076140657
32.540000000	0.000714644	-2.074518113
32.560000000	0.000714644	-2.072571059
32.580000000	0.000390136	-2.069974988
32.600000000	-0.000258881	-2.068352443
32.620000000	0.001039152	-2.066405390
32.640000000	0.000714644	-2.064458336
32.660000000	0.000065627	-2.062186774
32.680000000	-0.000258881	-2.059590702
32.700000000	0.001039152	-2.057319140
32.720000000	0.000065627	-2.054723069
32.740000000	0.000714644	-2.052451506
32.760000000	0.000065627	-2.049855435
32.780000000	-0.000907898	-2.047259364
32.800000000	0.001039152	-2.044014274
32.820000000	0.000065627	-2.041742712
32.840000000	0.000065627	-2.038497623
32.860000000	0.000714644	-2.034928025
32.880000000	0.000390136	-2.032331954
32.900000000	0.001363661	-2.029086865
32.920000000	0.000714644	-2.026166285
32.940000000	-0.001556915	-2.022596687
32.960000000	0.000390136	-2.019027089
32.980000000	0.000390136	-2.015782000
33.000000000	0.000390136	-2.011887893
33.020000000	0.001039152	-2.008318295
33.040000000	0.000390136	-2.004424188
33.060000000	-0.000258881	-2.000530081
33.080000000	0.000714644	-1.997284993
33.100000000	0.000390136	-1.993390886
33.120000000	0.000390136	-1.989172270
33.140000000	0.000065627	-1.984953655
33.160000000	0.001039152	-1.980410530
33.180000000	0.000390136	-1.976191915
33.200000000	0.000714644	-1.972297808
33.220000000	0.000714644	-1.968079193
33.240000000	0.001039152	-1.963211559
33.260000000	0.000390136	-1.958343926
33.280000000	-0.000583390	-1.953800802
33.300000000	0.000390136	-1.948933169
33.320000000	0.000390136	-1.944714553
33.340000000	0.001039152	-1.939197902
33.360000000	0.000714644	-1.934330269
33.380000000	0.001039152	-1.928813618
33.400000000	0.000390136	-1.924595003
33.420000000	0.000714644	-1.919402861
33.440000000	0.000714644	-1.914535228
33.460000000	0.000065627	-1.909343086
33.480000000	0.000390136	-1.903826436
33.500000000	0.000390136	-1.898309785
33.520000000	0.000714644	-1.892468626
33.540000000	0.000065627	-1.887276484
33.560000000	0.000065627	-1.881435324
33.580000000	0.000065627	-1.875594165
33.600000000	0.000065627	-1.869428497
33.620000000	-0.000258881	-1.864236355
33.640000000	0.000390136	-1.857746178
33.660000000	0.000390136	-1.851256001
33.680000000	0.000714644	-1.845739351
33.700000000	0.000065627	-1.839573683
33.720000000	0.000065627	-1.833408015
33.740000000	0.000390136	-1.827242347
33.760000000	0.000065627	-1.820427662
33.780000000	0.000065627	-1.814261994
33.800000000	0.001039152	-1.807447308
33.820000000	0.000714644	-1.800632623
33.840000000	0.000065627	-1.794142446
33.860000000	0.000065627	-1.787976779
33.880000000	0.000390136	-1.780513076
33.900000000	0.000065627	-1.773373882
33.920000000	0.000390136	-1.766883705
33.940000000	0.000714644	-1.759420003
33.960000000	0.000390136	-1.752605317
33.980000000	0.001039152	-1.745790632
34.000000000	0.000714644	-1.738002421
34.020000000	0.000390136	-1.730863227
34.040000000	0.000065627	-1.724048542
34.060000000	0.000714644	-1.716260331
34.080000000	0.000390136	-1.708796629
34.100000000	-0.001232407	-1.701008417
34.120000000	0.000390136	-1.693544715
34.140000000	0.000390136	-1.686081013
34.160000000	0.000065627	-1.677643784
34.180000000	0.000065627	-1.669855573
34.200000000	0.000714644	-1.662067363
34.220000000	0.000065627	-1.654279152
34.240000000	0.000390136	-1.646490941
34.260000000	0.000065627	-1.638053713
34.280000000	0.001363661	-1.629940993
34.300000000	0.000714644	-1.621503765
34.320000000	0.000714644	-1.613066537
34.340000000	0.000390136	-1.605278327
34.360000000	0.000390136	-1.596516590
34.380000000	0.001039152	-1.587754853
34.400000000	0.000390136	-1.579966643
34.420000000	-0.001232407	-1.571529415
34.440000000	0.000714644	-1.562443170
34.460000000	0.000390136	-1.554005943
34.480000000	0.000714644	-1.545244206
34.500000000	0.000390136	-1.536157961
34.520000000	0.000390136	-1.527396225
34.540000000	0.001363661	-1.517985472
34.560000000	0.000390136	-1.509872753
34.580000000	-0.000258881	-1.500786509
34.600000000	0.000714644	-1.491375755
34.620000000	-0.000258881	-1.482289511
34.640000000	0.000390136	-1.473203266
34.660000000	0.000065627	-1.463468004
34.680000000	0.000390136	-1.454057251
34.700000000	0.000714644	-1.445295516
34.720000000	0.001039152	-1.434911237
34.740000000	0.001039152	-1.426149501
34.760000000	-0.000258881	-1.416414240
34.780000000	0.000714644	-1.406354470
34.800000000	0.000390136	-1.397268226
34.820000000	0.001363661	-1.387208456
34.840000000	0.001363661	-1.377148686
34.860000000	-0.000258881	-1.367413425
34.880000000	0.000714644	-1.357353656
34.900000000	0.001039152	-1.347293886
34.920000000	0.000390136	-1.337883134
34.940000000	0.001039152	-1.328147873
34.960000000	0.000065627	-1.317763595
34.980000000	0.000390136	-1.307703826
35.000000000	0.000065627	-1.296995039
35.020000000	0.000390136	-1.286610762
35.040000000	-0.000907898	-1.276875501
35.060000000	0.000390136	-1.266491224
35.080000000	-0.000258881	-1.256106946
35.100000000	0.000065627	-1.245398160
35.120000000	0.001363661	-1.235338391
35.140000000	-0.000258881	-1.224629605
35.160000000	-0.000258881	-1.214245328
35.180000000	0.000714644	-1.203212034
35.200000000	-0.000258881	-1.192503248
35.220000000	0.000390136	-1.182118971
35.240000000	0.000390136	-1.171085677
35.260000000	0.000065627	-1.160052383
35.280000000	0.000390136	-1.149343598
35.300000000	0.000065627	-1.138634813
35.320000000	0.000065627	-1.127277010
35.340000000	0.000714644	-1.116243716
35.360000000	0.000390136	-1.105534931
35.380000000	0.000390136	-1.094177129
35.400000000	0.000390136	-1.083792853
35.420000000	0.000714644	-1.072110543
35.440000000	0.000390136	-1.061401758
35.460000000	0.000065627	-1.049070430
35.480000000	0.001039152	-1.038037137
35.500000000	0.000714644	-1.026679336
35.520000000	-0.000258881	-1.015970551
35.540000000	0.000714644	-1.003639224
35.560000000	0.000714644	-0.992605931
35.580000000	0.000065627	-0.981572639
35.600000000	0.001039152	-0.969890329
35.620000000	0.000065627	-0.958208019
35.640000000	-0.000258881	-0.946525710
35.660000000	0.001363661	-0.935492417
35.680000000	0.001039152	-0.923161091
35.700000000	0.000714644	-0.910505256
35.720000000	-0.007722576	-0.899796472
35.740000000	-0.000583390	-0.887465146
35.760000000	0.001039152	-0.875782837
35.780000000	0.002012678	-0.863451511
35.800000000	0.000714644	-0.852418219
35.820000000	0.000065627	-0.840411402
35.840000000	-0.002530441	-0.828729093
35.860000000	0.000390136	-0.817046784
35.880000000	-0.007722576	-0.805039967
35.900000000	0.003635220	-0.792384133
35.920000000	-0.002205932	-0.780701825
35.940000000	0.003310712	-0.769019517
35.960000000	0.002661695	-0.757012700
35.980000000	-0.010967660	-0.742409815
36.000000000	0.010125389	-0.732025541
36.020000000	0.001688169	-0.720343233
36.040000000	-0.002530441	-0.707687400
36.060000000	0.000390136	-0.694382549
36.080000000	0.002337186	-0.682700241
36.100000000	0.003635220	-0.671342442
36.120000000	-0.004802000	-0.657713084
36.140000000	0.001363661	-0.644732742
36.160000000	-0.002854949	-0.632725926
36.180000000	0.001363661	-0.619745585
36.200000000	0.000065627	-0.609361312
36.220000000	0.000714644	-0.595082936
36.240000000	0.006880305	-0.583076121
36.260000000	0.002337186	-0.571069305
36.280000000	0.001688169	-0.558737981
36.300000000	-0.000258881	-0.545757640
36.320000000	-0.000258881	-0.533426317
36.340000000	-0.003179457	-0.520121467
36.360000000	0.002337186	-0.508114652
36.380000000	0.004933254	-0.495458820
36.400000000	0.003635220	-0.482153971
36.420000000	0.001039152	-0.469498139
36.440000000	0.000390136	-0.456842307
36.460000000	0.000714644	-0.444510984
36.480000000	-0.011292169	-0.430881627
36.500000000	0.001363661	-0.418874812
36.520000000	0.005582271	-0.405894472
36.540000000	0.000714644	-0.393238641
36.560000000	-0.001881424	-0.379933793
36.580000000	0.004284237	-0.366304436
36.600000000	-0.002205932	-0.352999588
36.620000000	0.001039152	-0.341641790
36.640000000	0.001363661	-0.328661451
36.660000000	0.002986203	-0.316005620
36.680000000	0.001688169	-0.302700772
36.700000000	0.001363661	-0.289720433
36.720000000	-0.005775525	-0.275766568
36.740000000	0.000065627	-0.263759754
36.760000000	0.000714644	-0.251428432
36.780000000	0.001039152	-0.238123584
36.800000000	-0.001232407	-0.224818737
36.820000000	0.001688169	-0.210540364
36.840000000	-0.003179457	-0.199507076
36.860000000	-0.001881424	-0.186851246
36.880000000	0.010449897	-0.174519924
36.900000000	0.005257762	-0.160241551
36.920000000	0.004933254	-0.146936704
36.940000000	-0.007073559	-0.134280874
36.960000000	0.001363661	-0.120327010
36.980000000	0.000714644	-0.107671180
37.000000000	0.001363661	-0.095015350
37.020000000	0.001363661	-0.081710503
37.040000000	0.000390136	-0.068730165
37.060000000	0.000714644	-0.055749827
37.080000000	0.000714644	-0.043093997
37.100000000	0.001363661	-0.029789150
37.120000000	-0.000258881	-0.016808812
37.140000000	-0.000583390	-0.003828474
37.160000000	0.000065627	0.009800881
37.180000000	-0.000583390	0.022781218
37.200000000	0.000714644	0.035437048
37.220000000	0.000714644	0.048417386
37.240000000	0.000065627	0.061397723
37.260000000	0.000390136	0.074702570
37.280000000	0.000065627	0.088007416
37.300000000	0.001363661	0.100987753
37.320000000	0.000390136	0.113968091
37.340000000	0.000065627	0.126623920
37.360000000	0.001363661	0.139928766
37.380000000	0.000714644	0.153558120
37.400000000	-0.000907898	0.165564932
37.420000000	0.000390136	0.178869778
37.440000000	0.000390136	0.192174624
37.460000000	0.000714644	0.204830453
37.480000000	0.000065627	0.218135299
37.500000000	0.000065627	0.231115636
37.520000000	0.000714644	0.244420481
37.540000000	0.001363661	0.257076310
37.560000000	0.001039152	0.269732139
37.580000000	0.000714644	0.283036984
37.600000000	0.000390136	0.296341830
37.620000000	0.001363661	0.308673150
37.640000000	0.001039152	0.321004470
37.660000000	0.000714644	0.334633824
37.680000000	0.002012678	0.347614161
37.700000000	0.001688169	0.360269989
37.720000000	0.002661695	0.372925818
37.740000000	0.002012678	0.385906155
37.760000000	0.004284237	0.398561983
37.780000000	0.005257762	0.411542320
37.800000000	0.006555796	0.424198148
37.820000000	0.007204813	0.436853977
37.840000000	0.010774406	0.449185297
37.860000000	0.012721457	0.461516616
37.880000000	0.014993016	0.474172445
37.900000000	0.018238100	0.486503765
37.920000000	0.021807693	0.499159593
37.940000000	0.026350811	0.511166404
37.960000000	0.030893930	0.523173216
37.980000000	0.035437048	0.535180027
38.000000000	0.041278200	0.547186838
38.020000000	0.047443860	0.559842666
38.040000000	0.052635995	0.571524969
38.060000000	0.059775181	0.583531781
38.080000000	0.066589859	0.595538592
38.100000000	0.073404536	0.607220895
38.120000000	0.081192739	0.619227706
38.140000000	0.088980941	0.630910009
38.160000000	0.096769144	0.642592312
38.180000000	0.104557346	0.654274615
38.200000000	0.112345549	0.666281426
38.220000000	0.121107277	0.677639220
38.240000000	0.129544496	0.689321523
38.260000000	0.137981715	0.700679317
38.280000000	0.146418935	0.712037112
38.300000000	0.154856154	0.723394906
38.320000000	0.163942390	0.735077209
38.340000000	0.173353135	0.745785987
38.360000000	0.182439371	0.757468289
38.380000000	0.191201099	0.768826084
38.400000000	0.200287335	0.779859370
38.420000000	0.209049063	0.790892656
38.440000000	0.217810790	0.801925942
38.460000000	0.226572518	0.813608245
38.480000000	0.237281296	0.824641531
38.500000000	0.246367532	0.835350308
38.520000000	0.255453768	0.846708102
38.540000000	0.264540004	0.858390405
38.560000000	0.273301732	0.868450166
